id,title,text,category,ref,updated,text_url
438,남동공단 피해도 결국 샌드위치 패널 탓…스프링클러는 50분 뒤 작동,21일 오후 3시43분께 인천시 남동구 논현동 한 전자 제품 제조 공장에서 화재가 발생했다. 검은 연기가 하늘로 치솟고 있다.이 불로 현재까지 공장 근로자 9명이 숨지고 4명이 중·경상을 입어 인...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22910191
439,중앙대 서울캠퍼스서 학생 시신 1구 발견,사진 크게보기 중앙대 서울 동작구 중앙대학교 서울캠퍼스에서 해당 학교 1학년 학생 A씨(19)가 23일 숨진 채 발견됐다. ? 경찰 등에 따르면 이날 오후 3시40분쯤 이 학교 약학대학 건물 앞 화단...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22910167
440,화장실·버스서 초등생 5명 강제추행한 태권도 관장…항소심서 감형,[연합뉴스] ? 자신이 운영하는 태권도장에 다니는 초등생들을 강제추행하고 휴대폰으로 알몸을 촬영한 40대 관장이 항소심에서 감형받았다. ? 23일 서울고법 춘천지법(부장판사 김복형)은 13세 ...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22910097
441,‘양심적 병역거부’ 여호와의 증인 8명 항소심서 줄줄이 무죄,병역거부 혐의로 1심에서 징역형을 선고받은 여호와의 증인 신도들이 항소심에서 잇따라 무죄를 선고받았다. [중앙포토ㆍ여호와의 증인 홍보물] 병역거부 혐의로 1심에서 징역형을 선고받은 ...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22910059
442,김무성 “文정부서 성장한 것은 세금뿐…장하성 당장 물러나야”,사진 크게보기 김무성 자유한국당 의원이 23일 오후 서울 여의도 국회 의원회관에서 열린 벼랑 끝에 물리는 자영업자·서민과 서민금융제도 개선방안 토론회에서 축사를 하고 있다. [뉴스1] 김...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909949
443,세일전자 화재 “전기배선 원인…스프링클러 50분 후 작동”,"23일 오전 인천시 남동공단에 위치한 전자제품 제조공장 세일전자 화재현장에서 경찰·소방·가스 등 합동감식단이 감식을 하고 있다. [뉴스1] ? 노동자 9명이 숨지고, 6명이 다친 인천 세일전자 ...",3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909908
444,故이종은 동생 “세상에서 가장 존경하고 사랑하는 언니가 떠났다”,"사진 크게보기 90년대 인기 방송인 출신 미국 변호사 이종은. [중앙포토] 90년대 인기 방송인 출신 미국 변호사 이종은씨의 사망 소식이 23일 전해진 가운데, 유가족이 고인의 이름으로 재단을 ...",3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909824
445,"경찰, 과천 토막살인범 변경석 얼굴·실명 공개 결정",노래방 손님을 말다툼 끝에 살해한 뒤 시신을 훼손해 서울대공원 인근에 유기한 혐의로 구속된 변경석 [연합뉴스] ? 경찰이 과천 토막살인범 변경석(34·노래방 업주)씨의 신상을 공개하기로 결...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909584
446,정부 “서울지역 부동산 과열…투기지역 등 추가지정 검토”,"사진 크게보기 지난달 29일 서울 송파구 롯데월드타워에서 바라본 아파트 단지의 모습. [연합뉴스] 김동연 경제부총리 겸 기획재정부 장관이 “투기지역, 투기과열지구, 조정대상지역 등을 조...",3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909463
447,"경찰, MB정부 댓글공작 전현직 고위 경찰 4명 구속영장",이명박(MB) 정부 시절 경찰 댓글공작 의혹을 자체 수사 중인 경찰이 댓글공작을 지시한 혐의로 전ㆍ현직 경찰 고위 간부 4명에 대해 구속영장을 신청했다. 경찰은 또 조만간 조현오 전 경찰청장...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909436
448,"최영미 “손해배상소송 재판, 고은 시인 장례식 될 것”",사진 크게보기 최영미 시인이 23일 오후 서울 서초구 서울지방변호사회관에서 열린 ‘고은 손해배상 청구소송 공동대응을 위한 기자회견’에서 손팻말을 들고 있다. 이날 미투운동과함께하는...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909434
449,태풍 오는데…충남 홍성서 해변가요제 강행 논란,사진 크게보기 제19호 태풍 '솔릭'이 제주를 강타한 23일 오전 폭우로 인해 제주시 도심을 흐르는 병문천의 물이 크게 불어 있다. [연합뉴스] 23일 충남 전역에 태풍주의보가 발효된 가운데 한 지...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909190
450,홀로 사는 90세 노인 성폭행한 40대 노숙인 구속,사진 크게보기 [일러스트 김회룡 기자] 쪽방촌에 홀로 사는 90세 노인을 성폭행한 40대 남성이 경찰에 붙잡혔다. ? 서울 종로경찰서는 강간치상 혐의로 A씨(47)를 구속했다고 23일 밝혔다. ? A씨...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909180
451,"전두환 측 ""건강상태 심각""…재판 출석 난색 표명","전두환 전 대통령. [중앙포토] 전두환(87) 전 대통령 측이 광주 재판 출석설을 부인했다. 건강상의 이유로 법정에 서기 어렵다는 것이다. ? ""법정 출석하더라도 정상 진술 어렵다"" 이유 ""서울 거...",3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909039
452,체크카드 빌려줬다 전과자 된 주부…“300만원 준다기에”,"체크카드, 통장을 임대해달라는 문자메시지(위 사진은 기사와 직접적인 관련이 없습니다) [사진 금융감독원] ? 전주지법 형사3단독(이배근 판사)은 체크카드를 빌려주는 대가로 돈을 받은 혐의...",3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22909027
453,"90년대 인기 방송인 이종은 변호사, 지난달 사망",사진 크게보기 90년대 CF모델 겸 방송인으로 활동했던 이종은 변호사. [사진 서울대학교 정치외교학부 홈페이지] 90년대 CF모델 겸 방송인으로 활동했던 이종은 변호사의 사망 소식이 전해졌다. ...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22908796
454,중국인 관광객에 불법 택시영업…중국교포 24명 검거,불법 운송차량에서 내리는 관광객들 [서울지방경찰청 관광경찰대 제공=연합뉴스] ? 한국에 입국한 중국인 관광객들을 상대로 불법 ‘예약제 택시’ 영업을 한 일당이 경찰에 붙잡혔다. ? 23일 ...,3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22908778
455,“동반자살 하실 분” …SNS 중 인스타그램에 가장 많아,"인스타그램·트위터 등 소셜네트워크서비스(SNS)를 통한 자살유해정보 유통이 급증한 것으로 나타났다. ? ? 2주간 SNS 1만7338건, 전년 대비 43% 증가 인스타그램 7607 건으로 가장 많아 대부분 '자해...",3,중앙일보,2018.08.23 21:58,https://news.joins.com/article/22908763
456,20년 끌다 쪼그라진 원격의료 … “군부대·오지 국한”,"보건복지부가 원격의료를 두고 갈팡질팡 하더니 결국 하나마나한 형태로 축소하기로 방향을 정했다. ? ? 복지부, 정책 방침 정해 공식 발표 노인·장애인 허용 방침 없던 일로 전문가 “시장성 ...",3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22910847
457,SNS에 극단적 선택 장면 넘쳐난다 … 신고해도 34%만 삭제,"[연합뉴스TV제공=연합뉴스] 지난달 27일 중앙자살예방센터 자살 유해 정보 모니터링단은 한 사이트에서 자살 방법을 적은 글을 발견했다. 글에는 자살 유형별로 구제적 방법과 걸리는 시간, 주...",3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22910828
458,발암물질 ‘발사르탄’ 고혈압약 조사 완료…명문제약 ‘발사닌정’ 추가 판매중지,시민들이 9일 서울시내 한 약국에서 처방받은 약을 구입하고 있다. [뉴스1] 국내 유통되는 모든 발사르탄 성분의 고혈압 원료의약품에 대한 검사가 완료됐다. 국내 유통되는 고혈압 치료제 원...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22908176
459,부쩍 늘어난 부고 … 폭염에 올 여름 사망자 10% 증가,"지난달 20일 오전 부산광역시 정모(79)씨가 갑자기 집안에서 쓰러졌다. 놀란 가족들은 119로 신고했고, 구급대원이 도착했을 때는 이미 심정지 상태였다. 광혜병원으로 이송돼 의료진이 심폐소...",3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22907469
460,"중환자실 1급 병원 수도권에 39곳, 전라·강원은 2곳씩",서울대병원 중환자실은 환자별로 격리돼 운영되고 있어 면역력이 상대적으로 취약한 환자들에게 이점이 많다. 2018년 8월 심평원 중환자실 평가에서 1등급을 받았다.[중앙포토] 1급 중환자실을 ...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22905325
461,담배 때문에 심근경색 쓰러지고도 44%는 여전히 흡연 중,급성 심장마비 증상이 5분 이상 지속되면 사망에 이를 수 있다. [중앙포토] 흡연은 심장과 심장 혈관을 망가뜨린다. 이로 인해 심장병이 생긴다. 심근경색이 대표적이다. 흔히들 심장마비라고 ...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22905060
462,"8차선 횡단보도 벅차신가요, 걸음 느린 노인 사망률 2.5배",추천영상 더보기 어르신들이 21일 서울 종로3가 탑골공원 앞 왕복 8차로 횡단보도를 힘겹게 건너고 있다. [우상조 기자] 21일 오후 서울 종로구 종로3가. 황모(77)씨는 뜨거운 햇볕 아래 계속 길을...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22904112
463,박능후 “국민이 동의한다면 국민연금 보험료 인상”,박능후. [연합뉴스] 박능후 보건복지부 장관은 21일 국회 보건복지위원회 전체회의에 출석해 “국민들이 동의한다면 국민연금 보험료율 인상도 고려할 것”이라고 말했다. 연금 보험료는 현재...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22904105
464,"박능후 복지장관 ""국민이 동의하면 국민연금 보험료 인상 고려""",17일 오후 서울 중구 세종대로 대한상공회의소 의원회의실에서 열린 2018년 재정계산 결과를 바탕으로 한 '국민연금 제도개선 방향에 관한 공청회'에서 공적연금강화 국민행동 소속 회원들이 '...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22902713
465,"""횡단보도 어떻게 건너?중간에 신호 바뀔 텐데""",추천영상 더보기 횡단보도에서 길을 건너지 못하는 노인. [중앙포토] 21일 오후 서울 종로구 종로 3가. 황모(77)씨는 뜨거운 햇볕 아래서 계속 길을 갔다. 지팡이를 짚은 모습이 불편해 보인다. ...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22901727
466,국방부 ‘군복무 학점제’ 재추진에 여성단체 “역차별” 반발,서주석(앞줄 오른쪽 다섯번째) 국방부 차관이 20일 육군회관에서 12개 대학 총장 및 학교 주요관계관이 참석한 가운데 '군 복무경험 학점인정 추진 업무협약'을 체결한 후 기념촬영을 하고 있다...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22898979
467,“9월말까지 신청하세요”…아동수당 대상자 86% 신청 완료,다음 달 21일 첫 지급…출생 아동은 출생 후 60일 이내에 지난 6월 20일 서울 서대문구 남가좌1동 주민센터에서 한 부부가 오는 9월부터 아동 1명당 월 10만원씩 지급되는 아동수당을 신청하고 있...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22898000
468,‘서부산 의료원’ 건립 탄력받나…10월 기재부에 예타 신청 앞둬,"부산 사하구 신평동에 건립될 서부산의료원 조감도.[제공 부산시] 제2 부산의료원인 서부산의료원 건립사업이 탄력을 받을 전망이다. ? 보건복지부,10월 기획재정부에 예비타당성 조사신청 부...",3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22897895
469,"최대집 의협 회장 ""의사 50% 집단행동하면 한국 의료 개선""",대한의사협회 최대집 회장이 5월 '전국의사총궐기대회'에서 문재인 케어에 반대하는 구호를 외치고 있다.[중앙포토] 최대집 대한의사협회 회장이 “문재인 대통령이 남은 임기 4년 안에 30조원...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22897428
470,“국민연금 이대로 가면 … 2040년 가입자 2명이 은퇴자 1명 부양해야”,국민연금제도 개선 방향에 관한 공청회가 17일 서울 대한상공회의소에서 열렸다. 이날 공청회 장소에서 공적연금강화국민행동 소속 회원들이 ‘지급 보장 명문화’ 등이 적힌 피켓을 들고 시...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22897344
471,의료보험 틀 만들고 1960년대 산아제한 정책 이끌어,양재모 전 연세대 의료원장 별세 양재모 전 연세대 의료원장 우인(又仁) 양재모(사진) 전 연세대 의료원장이 19일 별세했다. 향년 99세. 양 전 원장은 한국 예방의학의 기틀을 마련한 공중보건학...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22897316
472,밥 안먹는다고…5세 여아 머리채 잡고 때린 보육교사,사진 크게보기 (사진은 기사와 직접적인 관련이 없습니다) [연합뉴스] 밥을 잘 먹지 않는다며 5세 여아의 볼을 꼬집고 등을 때린 어린이집 보육 교사에게 정신적 손해에 대한 위자료 등으로 피...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22895684
473,"""기금 고갈되면 연금 못 받나요"" Q&A로 풀어본 국민연금 개편안",전북 전주시 국민연금공단 [연합뉴스] 앞으로 70년 뒤인 2088년까지 국민연금 제도를 문제 없이 유지하려면 보험료를 적정 수준으로 인상해야 한다는 분석이 나왔다. 지금 손 보지 않고 두면 2057...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22893239
474,출산율 1.05 지속되면 70년 후 보험료 38% 내야,"국민연금 기금, 2041년까지 늘어난 후 빠르게 감소 지난해 10월 25일 오후 서울 중구 제일병원 신생아실 모습. [연합뉴스] 현재 634조에 달하는 국민연금 기금은 2041년 1778조원까지 불어나고 이후 ...",3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22893238
475,"""국민연금 수령 25년 뒤 67세로···보험료도 최대 4.5%P 인상해야""",국민연금 4차 재정재계산 최종안 발표 전북 전주에 위치한 국민연금공단 건물. [연합뉴스] 현행 제도가 그대로 시행될 경우 국민연금 기금은 2057년 고갈될 것으로 전망됐다. 이를 위해 국민연...,3,중앙일보,2018.08.24 00:03,https://news.joins.com/article/22893237
476,"'손풍기'서 전자파 검출…""어린이 백혈병 발병 위험 수치보다 높아""",20일 서울 종로구 환경보건시민센터에서 열린 환경보건시민센터손선풍기와 전자파 조사보고서 발표 기자회견에서 이성진 사무국장이 손선풍기의 전자파 측정을 시연하고 있다. [뉴스1] 일명 '...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22900804
477,"중형급 태풍 솔릭, 내일밤 제주 거쳐 모레 전남 상륙",추천영상 더보기 제19호 태풍 ‘솔릭(SOULIK)’이 23일 새벽에 전남 해안으로 상륙한 뒤 한반도를 관통할 것으로 예상된다. 기상청은 “한반도로 접근 중인 중형급 태풍 ‘솔릭’이 22일 밤에 제...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22900775
478,"태풍 솔릭, 1조8000억 피해 준 ‘에위니아’ 닮아간다","위성으로 본 태풍 솔릭의 모습. [NOAA/RAMMB] 제19호 태풍 ‘솔릭(SOULIK)’이 23일 새벽에 전남 해안에 상륙한 뒤 한반도를 관통할 것으로 예상된다. ? ? 20일 기상청에 따르면, 이날 오후 3시 현재 태...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22899638
479,폭염에 충남 천수만도 조피볼락 폐사… 26일째 고수온특보,폭염으로 고수온이 이어지면서 충남 서해안 천수만 양식장에서도 어류가 집단 폐사했다. 폭염으로 고수온이 이어지면서 지난 19일 충남 서해안 천수만 양식장에서 조피볼락(우럭) 6만여 마리...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22898900
480,서쪽으로 슬쩍 튼 태풍 솔릭의 변심…호남이 위험하다,"태풍 솔릭 예상 이동경로. [기상청 제공] 제19호 태풍 ‘솔릭(SOULIK)’이 23일 한반도에 상륙할 것으로 예상된다. ? 20일 기상청에 따르면, 이날 오전 9시 현재 태풍 솔릭은 일본 가고시마 남동쪽 ...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22898274
481,"""언제까지 기다리나""… 야적 두달째 당진 라돈 매트리스",충남 당진시 송악읍 주민들은 지난달 23일부터 동부항만 고철야적장에서 집회를 이어오고 있다. 고철야적장에 쌓인 라돈 매트리스 1만6900여 장을 다른 곳으로 가져가라는 이유에서다. 지난 3일...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22897576
482,태풍 솔릭 6년 만에 한반도 관통할 듯 … 23~24일 폭우 예보,"제19호 태풍 ‘솔릭(SOULIK)’이 23일 한반도에 상륙할 것으로 예상된다. 이에 따라, 남해안과 제주도를 중심으로 매우 강한 바람과 함께 많은 비가 내리겠다. ? 최대풍속 초당 40m 중형급 태풍 고...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22897296
483,태풍 ‘솔릭’ 23일 한반도 상륙할 듯…강한 비바람 몰고 온다,"태풍 솔릭 예상진로 모식도. [기상청 제공] 제19호 태풍 ‘솔릭(SOULIK)’이 23일 한반도에 상륙할 것으로 예상된다. 이에 따라, 남해안과 제주도를 중심으로 매우 강한 바람과 함께 많은 비가 내...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22896377
484,태풍 솔릭 이번엔 진짜 온다?…한미일 모두 “한반도 관통”,"태풍 솔릭 예상 이동경로. [기상청 제공] 제19호 태풍 ‘솔릭(SOULIK)’이 북상 중인 가운데, 태풍의 예상 이동 경로를 놓고 한미일 기상기관이 모두 한반도를 관통할 것이라고 전망했다. ? 19일 기...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22895837
485,핵무기 개발·실험 금지하는 법 북한에 있다,2016년 2월 7일 북한 조선중앙TV가 보도한 동창리 서해위성발사장에서의 광명성 4호 발사 장면. [연합뉴스] 북한 환경백서 3 북한에도 다양한 환경 관련법이 있다. 대표적인 것이 ‘환경보호법’...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22894784
486,"""깨끗한 물을 먹고 싶어요"" 文 대통령에 편지 보낸 초등생",창원 모 초등학교 2학년 박모(8)양의 편지 [마창진환경운동연합=연합뉴스] ? 낙동강 수질이 악화하자 경남지역 환경단체가 정부에 ‘보 개방’을 강하게 요청하고 있다. ? 17일 경남지역 환경단...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22894126
487,"폭염 '도장 깨기'… 7월은 94년, 8월은 2016년 종전기록 추월",맹위를 떨치던 폭염이 잠시 추줌해진 17일 오후 강원 춘천시 서면 위로 펼쳐진 하늘에 뭉게구름이 펼쳐져 있다. [연합뉴스] 올여름 폭염은 역대 7월 중 가장 더웠던 1994년과 8월 중 가장 더웠던 2...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22893693
488,4년전 '다람쥐vs누룩뱀' 대결서 패한 설악 다람쥐의 설욕전,지난 12일 오후 1시쯤 강원도 설악산국립공원 백담 탐방안내소 근처에서 다람쥐와 누룩뱀이 다투는 영상이 공개돼 화제가 되고 있다. [뉴스1] 보도블록 위에서 만난 종족의 '원수(?)' ? 강원도 ...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22891579
489,우리 몸속 환경오염물질 농도는?…3년간 국민 5700명 대상 조사,제4기 국민환경보건 기초조사 포스터 [사진 환경부] ? 2020년까지 3년간 국민 5700명을 대상으로 몸속 환경오염물질 농도 조사가 이뤄진다. ? 16일 환경부 소속 국립환경과학원은 ‘제4기 국민환경...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22889743
490,대전 ‘39.4도’ 관측이래 최고 기록…‘말복’도 덥다,폭염이 이어지고 있는 15일 서울 한강 성산대교 북단에 녹조현상이 나타나고 있다. [뉴스1] 대전이 기상관측 이래 가장 높은 기온을 기록하는 등 중부지방을 중심으로 극심한 폭염이 기승을 부...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22887778
491,무궁화 북한서 이렇게 부른다…북한 식물명 절반 남한과 달라,무궁화는 북한에서 무궁화나무로 불린다. [사진 국립생물자원관] 북한에서 사용하는 식물 이름의 절반가량이 남한과 다른 것으로 나타났다. ? 환경부 소속 국립생물자원관은 올해 1월부터 최...,3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22887038
492,달궈진 도시를 식혀라…미 LA에는 흰색 도로가 있다,"생태학(Eco-logy)과 경제학(Eco-nomics)이 같은 어원(Eco)을 가지고 있다는 사실, 알고 계셨나요? 에코(Eco)는 그리스어 ‘오이코스(oikos)’에서 온 단어로 ‘집’을 뜻합니다. 이제는 우리의 집인 지구...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22886632
493,태풍 ‘리피’ 제주 부근 바다로…15일 남해안에 강한 비바람,"태풍 리피 예상 이동경로. [기상청 제공] 일본 남쪽 해상에서 북상 중인 제15호 태풍 ‘리피’(LEEPI)가 15일 열대저압부(TD)로 약화하겠지만, 남부지방을 중심으로 강한 바람과 함께 많은 비를 뿌...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22885897
494,낙동강 녹조 완화 위해 상류 댐에서 물 3655만㎥ 방류 시작,"지난 12일 창녕함안보 인근 낙동강에 짙은 녹조가 발생했다. 환경부는 녹조 완화를 위해 상류 안동댐과 임하댐, 합천댐의 물 방류를 시작했다.[사진 먹는물부산시민네트워크] 짙은 녹조가 발생...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22885818
495,"국토부, 14일 오전 BMW 화재 관련 입장 발표","추천영상 더보기 ?국토교통부가 BMW 디젤 차량의 잇따른 화재사고와 관련해 14일 오전 공식 입장을 발표한다. 환경부, 행정자치부와 관계부처와 함께 발표하며 국토부장관 명의의 담화문 형식...",3,중앙일보,2018.08.21 01:26,https://news.joins.com/article/22883619
496,"[열려라 공부+] ACE전형 선발인원 611명으로 증원, 다산인재전형 신설",대학가는 길 아주대 2019학년도 수시 ?여름방학이 끝나고 2학기가 시작됐다. 고3 학생들은 본격적으로 대입을 준비해야 할 시기이기도 하다. 이때 중요한 것은 ‘자신에게 맞는 대입 전형 찾기...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22904016
497,[열려라 공부+] 쌍방향 산학협력 활성화로 '5G 이동통신서비스' 시대 이끈다,청강문화산업대 청강모바일아카데미 지난 4월 이동통신 산업체 직원들이 ‘5G 이동통신 산업의 이해’라는 주제로 교육을 받고 있다. ?내년 3월 우리나라에서 세계 최초로 ‘5세대(5G) 이동통...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22904021
498,[열려라 공부+] 모든 전형 교차·복수지원 가능…수능최저학력기준 적용 안 해,"백석대 2019학년도 수시 백석대는 2019학년도 수시모집에서 정원 내 2105명, 정원 외 180명을 선발한다. [사진 백석대] ?충남 천안시에 위치한 백석대는 기독교 대학의 글로벌 리더를 목표로 성장...",3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22904020
499,[열려라 공부+] 수능최저학력기준 적용 않고 학생부 반영교과 가중치 폐지,광운대 2019학년도 수시 광운대는 2019학년도 수시모집에서 총 1046명(정원 내)을 선발한다. [사진 광운대] ?광운대는 2019학년도 수시모집에서 총 1046명(정원 내)을 선발한다. 2019학년도 수시모집...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22904019
500,"[열려라 공부+] ""내신·고교생활·글쓰기 등 강점 맞춤형 지원을""",인터뷰 김현준 경기대 입학처장 ?지피지기면 백전백승. 전형이 다양해 어떤 전략을 써야 할지 망설이는 학생이 많다. 2019학년도 경기대 수시 합격을 바란다면 입학 전문가의 꿀팁을 참고해보...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22904018
501,"[열려라 공부+] 9년 연속 교육부 지원대학, 수원·서울캠퍼스 총 2288명 선발",경기대 2019학년도 수시 경기대는 9월 10~14일 접수하는 수시모집 전형에서 총 2288명을 선발한다. ?경기대는 9월 10~14일 2019년 수시모집 원서를 접수하며 신입생을 기다린다. 이번 전형에선 전체 ...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22904017
502,한국 고교생이 공부하는 가장 큰 이유,한국 고등학교 학생들의 학습동기. [표 한국직업능력개발원] 한국 고교생들이 공부하는 가장 큰 이유는 ‘자신의 미래를 준비하기 위해서’인 것으로 나타났다. 배우는 것 자체가 즐거워 공부...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22902935
503,"숭실사이버대, 2018학년도 2학기 신ㆍ편입생 모집 21일까지 마감",온라인과 스마트폰을 통해 편리한 학습환경을 제공하는 숭실사이버대학교(총장 정무성)가 2018학년도 2학기 2차 신ㆍ편입생 모집을 21일까지 마감한다고 밝혔다. ? (사진 제공= 숭실사이버대학...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22902559
504,[소년중앙] ‘양말요정 휴고의 대모험’ 소중 시사회 신청하세요,제21회 부천국제판타스틱영화제에 초청돼 호평받은 애니메이션 ‘양말요정 휴고의 대모험’을 보고 싶은 소중 영화 평가단을 모집합니다. ? 양말요정 휴고의 대모험 인간과 한 짝씩 양말을 나...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22900001
505,"[소년중앙] 학교 밖 문제로 눈 돌렸어요, 사람과 사회에 대한 사랑·배려 찾아냈죠","앙트십 찾기 ③ 앙트십으로 만드는 세상과의 접점 2회(링크)에 이어 3회 역시, 학생들이 불편하다고 느껴왔던 일상 속의 문제를 팀원들과 협력해 해결하는 ‘앙트십 프로젝트’ 경험담을 소...",3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22899996
506,검찰 ‘안희정 1심 무죄’ 불복 항소…진실게임 2라운드,수행비서에게 성폭행을 행사한 혐의로 기소됐다가 무죄가 선고된 안희정(53) 전 충남지사와 피해자인 비서 김지은(33)씨 간의 법적 공방이 2라운드에 접어들게 됐다. 검찰이 20일 안 전 지사에게...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22899602
507,퇴직한 아버님도 학원간다··· 일생 사교육에 갇힌 한국,최근 교육계에서 한국의 교육 현실을 일컬어 '시험 공화국' '일생 사교육' '평생 수험생'이라는 자조적인 표현이 돌고 있다. [픽사베이 이미지] 김지연(여·24)씨는 올초 서울 소재 상위권 대학 ...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22899017
508,[소년중앙] 소통·협력·갈등·실패…경험 나누며 공감대 키웠죠,삼삼오오 모여 '질문 워크숍'을 하는 참가자들. 영상을 만들기 전 각자의 이야기를 뽑아내기 위해 질문을 만들고 서로 그 질문에 답하는 시간이었다. 체인지메이커 활동을 하면서 느낀 점을 성...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22898997
509,"사이버한국외대, 러시아서 한국어교육실습 실시",사이버한국외국어대학교 한국어학부는 8월 3일부터 14일까지 러시아 사하공화국에 위치한 북동연방대학교에서 해외한국어교육실습을 실시했다. ? ? ?사이버한국외대와 북동연방대학교는 2016...,3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22898996
510,대학홍보협의회 제21대 출범식,"(왼쪽 아랫줄부터) 성결대 송주광 부회장, 한국대학신문 이재규 상무, 메트로신문 김승중 정책사회부장, 동서대 김대영 20대 회장, 동국대 한태식(보광) 총장, 동국대 변재덕 21대 회장, 동덕여...",3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22898994
511,[소년중앙] 공부하다 머리 아프면 태양혈 3~5회 눌러주세요,"많은 청소년들은 과도한 학업량과 입시 준비에 대한 부담, 수면 부족 등으로 지속적인 긴장과 스트레스를 겪게 됩니다. 이는 교감신경의 흥분 상태와 근육 긴장을 유발해 혈관을 수축시키고, ...",3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22898899
512,[소년중앙] 죽음 앞에 서자 행복한 삶 보이네요,"수의를 갖춰 입고 임종체험을 마친 소중 학생기자단. 왼쪽부터 김보빈 학생모델, 윤신혜·지나현 학생기자 ? 사후세계를 다룬 영화 ‘신과함께 2’가 전작에 이어 또 천만 관객을 기록했습니다...",3,중앙일보,2018.08.22 00:02,https://news.joins.com/article/22898466
